order_id,customer_id,product_id,order_date,quantity,price,discount,revenue,status
O002685,C0141,P004,2026-09-05,4,5499,150,21846.0,Completed
O002686,C0245,P004,2026-03-23,1,5499,100,5399.0,Completed
O002687,C0232,P002,2026-04-14,2,3999,500,7498.0,Completed
O002688,C0062,P003,2026-08-31,4,2999,0,11996.0,Completed
O002689,C0073,P002,2026-04-21,2,3999,50,7948.0,Completed
O002690,C0483,P012,2026-07-19,4,899,300,3296.0,Completed
O002691,C0069,P001,2026-04-20,1,2499,0,2499.0,Completed
O002692,C0193,P002,2026-04-01,2,3999,50,7948.0,Completed
O002693,C0370,P001,2026-06-17,4,2499,50,9946.0,Completed
O002694,C0483,P009,2026-05-11,4,1499,100,5896.0,Completed
O002695,C0384,P012,2026-06-05,2,899,0,1798.0,Completed
O002696,C0210,P007,2026-08-06,3,1799,100,5297.0,Completed
O002697,C0082,P008,2026-04-29,3,2299,0,6897.0,Completed
O002698,C0127,P003,2026-06-02,1,2999,0,2999.0,Completed
O002699,C0269,P011,2026-06-16,4,1299,50,5146.0,Completed
O002700,C0281,P011,2026-04-29,3,1299,50,3847.0,Completed
O002701,C0176,P003,2026-09-17,1,2999,100,2899.0,Completed
O002702,C0500,P006,2026-09-05,4,2799,0,11196.0,Completed
O002703,C0484,P004,2026-09-15,3,5499,50,16447.0,Completed
O002704,C0431,P001,2026-07-16,1,2499,100,2399.0,Completed
O002705,C0125,P004,2026-08-09,4,5499,200,21796.0,Completed
O002706,C0173,P007,2026-05-15,3,1799,50,5347.0,Completed
O002707,C0117,P002,2026-04-27,2,3999,0,7998.0,Cancelled
O002708,C0484,P001,2026-06-22,4,2499,0,9996.0,Completed
O002709,C0235,P004,2026-04-06,4,5499,150,21846.0,Completed
O002710,C0309,P001,2026-07-10,4,2499,0,9996.0,Completed
O002711,C0294,P001,2026-04-24,4,2499,100,9896.0,Completed
O002712,C0127,P009,2026-06-11,1,1499,200,1299.0,Completed
O002713,C0454,P003,2026-09-17,1,2999,100,2899.0,Completed
O002714,C0127,P001,2026-04-22,2,2499,0,4998.0,Completed
O002715,C0171,P015,2026-08-13,4,1199,500,4296.0,Completed
O002716,C0324,P008,2026-06-08,3,2299,300,6597.0,Completed
O002717,C0175,P008,2026-06-02,3,2299,200,6697.0,Completed
O002718,C0080,P004,2026-04-18,3,5499,500,15997.0,Completed
O002719,C0422,P005,2026-03-22,4,999,300,3696.0,Completed
O002720,C0268,P001,2026-03-31,1,2499,0,2499.0,Completed
O002721,C0419,P015,2026-04-16,4,1199,100,4696.0,Completed
O002722,C0125,P013,2026-05-02,1,3499,500,2999.0,Completed
O002723,C0026,P009,2026-09-09,1,1499,0,1499.0,Completed
O002724,C0058,P003,2026-06-17,1,2999,0,2999.0,Completed
O002725,C0225,P002,2026-07-04,2,3999,0,7998.0,Completed
O002726,C0114,P001,2026-06-15,4,2499,100,9896.0,Completed
O002727,C0027,P014,2026-08-04,3,5999,200,17797.0,Returned
O002728,C0237,P005,2026-05-05,2,999,300,1698.0,Completed
O002729,C0089,P001,2026-05-07,1,2499,300,2199.0,Completed
O002730,C0451,P009,2026-07-09,3,1499,500,3997.0,Completed
O002731,C0295,P005,2026-05-13,4,999,0,3996.0,Completed
O002732,C0002,P006,2026-08-24,2,2799,100,5498.0,Completed
O002733,C0431,P013,2026-07-11,4,3499,150,13846.0,Completed
O002734,C0211,P014,2026-06-20,2,5999,0,11998.0,Completed
O002735,C0252,P004,2026-03-26,2,5499,500,10498.0,Completed
O002736,C0119,P007,2026-04-16,4,1799,300,6896.0,Completed
O002737,C0150,P011,2026-04-20,1,1299,0,1299.0,Completed
O002738,C0292,P008,2026-05-25,4,2299,0,9196.0,Completed
O002739,C0385,P011,2026-08-08,3,1299,100,3797.0,Completed
O002740,C0267,P002,2026-06-10,3,3999,0,11997.0,Completed
O002741,C0357,P002,2026-04-01,3,3999,50,11947.0,Completed
O002742,C0301,P009,2026-09-03,1,1499,150,1349.0,Completed
O002743,C0430,P008,2026-09-01,4,2299,500,8696.0,Completed
O002744,C0036,P004,2026-09-13,4,5499,500,21496.0,Completed
O002745,C0198,P007,2026-07-05,3,1799,0,5397.0,Completed
O002746,C0494,P002,2026-07-24,2,3999,100,7898.0,Completed
O002747,C0027,P008,2026-05-24,4,2299,150,9046.0,Completed
O002748,C0080,P013,2026-05-07,3,3499,300,10197.0,Completed
O002749,C0350,P009,2026-08-25,3,1499,0,4497.0,Completed
O002750,C0008,P002,2026-07-10,3,3999,50,11947.0,Completed
O002751,C0494,P011,2026-05-15,2,1299,0,2598.0,Completed
O002752,C0247,P008,2026-04-13,2,2299,0,4598.0,Completed
O002753,C0439,P003,2026-04-15,1,2999,150,2849.0,Completed
O002754,C0474,P015,2026-06-24,1,1199,100,1099.0,Completed
O002755,C0385,P010,2026-04-19,4,1599,50,6346.0,Completed
O002756,C0215,P001,2026-04-09,3,2499,0,7497.0,Cancelled
O002757,C0484,P007,2026-08-05,3,1799,150,5247.0,Completed
O002758,C0389,P002,2026-08-02,4,3999,200,15796.0,Completed
O002759,C0484,P004,2026-07-12,4,5499,200,21796.0,Returned
O002760,C0259,P003,2026-05-27,1,2999,0,2999.0,Completed
O002761,C0201,P008,2026-09-08,3,2299,500,6397.0,Completed
O002762,C0441,P003,2026-08-13,2,2999,300,5698.0,Completed
O002763,C0295,P007,2026-05-01,1,1799,0,1799.0,Completed
O002764,C0242,P011,2026-08-22,3,1299,50,3847.0,Completed
O002765,C0270,P015,2026-06-30,2,1199,500,1898.0,Completed
O002766,C0337,P015,2026-05-29,4,1199,0,4796.0,Completed
O002767,C0163,P004,2026-04-13,1,5499,150,5349.0,Completed
O002768,C0206,P002,2026-04-02,3,3999,300,11697.0,Completed
O002769,C0267,P011,2026-07-24,2,1299,50,2548.0,Completed
O002770,C0469,P013,2026-06-26,2,3499,200,6798.0,Completed
O002771,C0398,P015,2026-05-07,4,1199,300,4496.0,Completed
O002772,C0027,P015,2026-08-25,4,1199,150,4646.0,Completed
O002773,C0263,P004,2026-03-28,3,5499,300,16197.0,Completed
O002774,C0245,P005,2026-07-13,2,999,0,1998.0,Completed
O002775,C0271,P006,2026-04-27,1,2799,300,2499.0,Completed
O002776,C0486,P006,2026-05-31,2,2799,300,5298.0,Completed
O002777,C0066,P001,2026-08-05,2,2499,150,4848.0,Completed
O002778,C0352,P009,2026-07-11,2,1499,0,2998.0,Completed
O002779,C0117,P007,2026-08-03,4,1799,50,7146.0,Completed
O002780,C0281,P002,2026-08-28,4,3999,0,15996.0,Completed
O002781,C0049,P005,2026-04-19,1,999,100,899.0,Completed
O002782,C0387,P012,2026-09-07,2,899,200,1598.0,Completed
O002783,C0296,P011,2026-07-04,2,1299,100,2498.0,Completed
O002784,C0099,P008,2026-06-17,4,2299,0,9196.0,Completed
O002785,C0115,P001,2026-08-11,3,2499,200,7297.0,Completed
O002786,C0192,P006,2026-06-22,1,2799,50,2749.0,Completed
O002787,C0127,P013,2026-04-28,3,3499,500,9997.0,Completed
O002788,C0307,P002,2026-09-04,4,3999,200,15796.0,Completed
O002789,C0087,P012,2026-03-29,3,899,150,2547.0,Completed
O002790,C0198,P007,2026-07-23,1,1799,500,1299.0,Completed
O002791,C0484,P012,2026-09-17,1,899,50,849.0,Completed
O002792,C0258,P010,2026-07-02,1,1599,0,1599.0,Completed
O002793,C0267,P003,2026-04-11,1,2999,150,2849.0,Completed
O002794,C0198,P009,2026-06-13,1,1499,100,1399.0,Completed
O002795,C0480,P007,2026-08-08,4,1799,150,7046.0,Completed
O002796,C0332,P009,2026-09-16,2,1499,300,2698.0,Completed
O002797,C0213,P005,2026-09-14,4,999,150,3846.0,Completed
O002798,C0050,P006,2026-06-10,3,2799,150,8247.0,Completed
O002799,C0027,P002,2026-08-22,1,3999,50,3949.0,Completed
O002800,C0030,P014,2026-05-24,4,5999,200,23796.0,Completed
O002801,C0181,P015,2026-04-20,1,1199,200,999.0,Completed
O002802,C0043,P007,2026-08-21,1,1799,100,1699.0,Completed
O002803,C0395,P009,2026-07-07,4,1499,100,5896.0,Completed
O002804,C0198,P012,2026-07-31,2,899,0,1798.0,Completed
O002805,C0149,P006,2026-07-24,1,2799,300,2499.0,Completed
O002806,C0017,P010,2026-06-06,3,1599,50,4747.0,Completed
O002807,C0285,P005,2026-06-05,2,999,0,1998.0,Completed
O002808,C0176,P011,2026-07-10,3,1299,300,3597.0,Completed
O002809,C0027,P006,2026-05-02,4,2799,150,11046.0,Completed
O002810,C0405,P015,2026-07-08,3,1199,200,3397.0,Completed
O002811,C0237,P013,2026-08-06,4,3499,200,13796.0,Completed
O002812,C0278,P008,2026-05-17,3,2299,200,6697.0,Completed
O002813,C0244,P013,2026-04-24,1,3499,300,3199.0,Completed
O002814,C0400,P006,2026-06-27,3,2799,300,8097.0,Completed
O002815,C0448,P011,2026-06-16,2,1299,300,2298.0,Completed
O002816,C0028,P002,2026-08-23,4,3999,200,15796.0,Completed
O002817,C0106,P015,2026-09-15,1,1199,0,1199.0,Returned
O002818,C0207,P003,2026-05-05,2,2999,0,5998.0,Completed
O002819,C0082,P013,2026-07-22,4,3499,300,13696.0,Completed
O002820,C0234,P005,2026-06-10,4,999,50,3946.0,Completed
O002821,C0188,P001,2026-05-06,1,2499,0,2499.0,Completed
O002822,C0055,P002,2026-08-05,3,3999,150,11847.0,Completed
O002823,C0323,P007,2026-08-06,1,1799,0,1799.0,Completed
O002824,C0234,P010,2026-07-26,4,1599,500,5896.0,Cancelled
O002825,C0067,P004,2026-08-16,1,5499,50,5449.0,Completed
O002826,C0491,P006,2026-05-30,4,2799,0,11196.0,Completed
O002827,C0366,P007,2026-09-01,3,1799,50,5347.0,Completed
O002828,C0041,P003,2026-04-04,1,2999,50,2949.0,Completed
O002829,C0116,P004,2026-05-19,4,5499,200,21796.0,Completed
O002830,C0352,P010,2026-07-18,4,1599,0,6396.0,Completed
O002831,C0429,P011,2026-05-28,2,1299,200,2398.0,Returned
O002832,C0080,P005,2026-09-09,2,999,0,1998.0,Completed
O002833,C0385,P004,2026-06-22,3,5499,150,16347.0,Completed
O002834,C0493,P005,2026-09-11,1,999,0,999.0,Returned
O002835,C0117,P005,2026-09-04,3,999,150,2847.0,Completed
O002836,C0380,P003,2026-04-19,2,2999,0,5998.0,Completed
O002837,C0087,P003,2026-08-06,4,2999,150,11846.0,Completed
O002838,C0378,P012,2026-07-15,4,899,0,3596.0,Completed
O002839,C0396,P007,2026-09-08,2,1799,100,3498.0,Completed
O002840,C0324,P011,2026-05-04,2,1299,500,2098.0,Completed
O002841,C0454,P014,2026-04-09,4,5999,50,23946.0,Completed
O002842,C0163,P012,2026-04-08,1,899,0,899.0,Completed
O002843,C0184,P004,2026-06-14,1,5499,150,5349.0,Completed
O002844,C0087,P001,2026-06-13,4,2499,100,9896.0,Completed
O002845,C0244,P014,2026-08-28,2,5999,150,11848.0,Completed
O002846,C0150,P014,2026-03-25,2,5999,150,11848.0,Completed
O002847,C0482,P014,2026-07-01,1,5999,0,5999.0,Completed
O002848,C0244,P005,2026-06-18,1,999,300,699.0,Cancelled
O002849,C0127,P005,2026-05-27,3,999,200,2797.0,Completed
O002850,C0028,P014,2026-09-14,2,5999,200,11798.0,Completed
O002851,C0299,P010,2026-09-18,2,1599,500,2698.0,Completed
O002852,C0058,P001,2026-09-02,3,2499,100,7397.0,Completed
O002853,C0072,P009,2026-08-06,4,1499,150,5846.0,Completed
O002854,C0418,P010,2026-09-14,4,1599,50,6346.0,Completed
O002855,C0142,P006,2026-07-22,4,2799,50,11146.0,Completed
O002856,C0439,P008,2026-06-26,2,2299,150,4448.0,Completed
O002857,C0422,P002,2026-05-05,4,3999,150,15846.0,Completed
O002858,C0474,P004,2026-05-02,2,5499,500,10498.0,Completed
O002859,C0111,P010,2026-04-19,1,1599,50,1549.0,Cancelled
O002860,C0330,P009,2026-06-30,4,1499,0,5996.0,Completed
O002861,C0078,P015,2026-08-01,2,1199,50,2348.0,Completed
O002862,C0483,P001,2026-04-28,2,2499,50,4948.0,Completed
O002863,C0427,P002,2026-05-19,1,3999,50,3949.0,Completed
O002864,C0001,P001,2026-07-18,1,2499,300,2199.0,Completed
O002865,C0062,P001,2026-06-28,1,2499,500,1999.0,Completed
O002866,C0264,P002,2026-06-25,3,3999,100,11897.0,Completed
O002867,C0050,P005,2026-08-10,1,999,100,899.0,Completed
O002868,C0148,P011,2026-08-19,2,1299,0,2598.0,Completed
O002869,C0027,P013,2026-07-07,4,3499,150,13846.0,Completed
O002870,C0392,P014,2026-06-10,2,5999,100,11898.0,Completed
O002871,C0454,P010,2026-03-30,3,1599,0,4797.0,Completed
O002872,C0377,P013,2026-07-03,1,3499,500,2999.0,Completed
O002873,C0002,P006,2026-08-19,3,2799,200,8197.0,Completed
O002874,C0437,P002,2026-09-14,3,3999,0,11997.0,Completed
O002875,C0210,P015,2026-05-29,4,1199,300,4496.0,Completed
O002876,C0006,P015,2026-06-06,4,1199,200,4596.0,Completed
O002877,C0358,P002,2026-03-22,2,3999,150,7848.0,Completed
O002878,C0260,P006,2026-08-26,1,2799,300,2499.0,Completed
O002879,C0479,P010,2026-04-01,3,1599,500,4297.0,Completed
O002880,C0008,P006,2026-07-07,2,2799,300,5298.0,Completed
O002881,C0134,P009,2026-08-05,2,1499,300,2698.0,Completed
O002882,C0276,P010,2026-06-29,4,1599,50,6346.0,Completed
O002883,C0402,P001,2026-08-11,2,2499,300,4698.0,Completed
O002884,C0473,P011,2026-08-04,1,1299,500,799.0,Cancelled
O002885,C0330,P011,2026-06-23,4,1299,0,5196.0,Completed
O002886,C0416,P010,2026-06-22,4,1599,50,6346.0,Completed
O002887,C0043,P010,2026-03-27,4,1599,300,6096.0,Completed
O002888,C0110,P003,2026-04-24,1,2999,0,2999.0,Completed
O002889,C0354,P013,2026-08-30,3,3499,500,9997.0,Completed
O002890,C0270,P014,2026-03-25,2,5999,300,11698.0,Completed
O002891,C0044,P009,2026-04-26,1,1499,200,1299.0,Returned
O002892,C0400,P008,2026-07-30,3,2299,200,6697.0,Completed
O002893,C0494,P002,2026-07-16,4,3999,500,15496.0,Completed
O002894,C0050,P011,2026-06-05,2,1299,500,2098.0,Completed
O002895,C0082,P013,2026-08-07,1,3499,0,3499.0,Completed
O002896,C0437,P011,2026-04-14,2,1299,150,2448.0,Completed
O002897,C0295,P007,2026-05-29,2,1799,300,3298.0,Completed
O002898,C0069,P010,2026-07-31,4,1599,200,6196.0,Completed
O002899,C0220,P001,2026-05-29,3,2499,200,7297.0,Completed
O002900,C0057,P014,2026-06-25,3,5999,150,17847.0,Completed
O002901,C0437,P001,2026-07-29,3,2499,300,7197.0,Completed
O002902,C0443,P010,2026-06-23,2,1599,50,3148.0,Completed
O002903,C0001,P012,2026-04-07,1,899,0,899.0,Completed
O002904,C0102,P015,2026-05-31,3,1199,300,3297.0,Returned
O002905,C0224,P003,2026-06-01,2,2999,50,5948.0,Completed
O002906,C0232,P003,2026-06-01,2,2999,200,5798.0,Completed
O002907,C0049,P008,2026-09-14,2,2299,50,4548.0,Completed
O002908,C0222,P004,2026-07-07,1,5499,50,5449.0,Completed
O002909,C0491,P015,2026-07-23,3,1199,0,3597.0,Completed
O002910,C0403,P006,2026-04-20,1,2799,0,2799.0,Completed
O002911,C0001,P010,2026-04-18,2,1599,500,2698.0,Cancelled
O002912,C0329,P002,2026-07-09,3,3999,50,11947.0,Completed
O002913,C0462,P001,2026-07-12,3,2499,100,7397.0,Completed
O002914,C0277,P003,2026-03-30,2,2999,0,5998.0,Completed
O002915,C0421,P007,2026-03-23,3,1799,0,5397.0,Returned
O002916,C0117,P015,2026-08-12,1,1199,150,1049.0,Completed
O002917,C0352,P005,2026-08-14,2,999,50,1948.0,Completed
O002918,C0198,P010,2026-06-18,2,1599,300,2898.0,Completed
O002919,C0117,P005,2026-07-05,4,999,0,3996.0,Completed
O002920,C0049,P010,2026-05-12,2,1599,500,2698.0,Completed
O002921,C0422,P009,2026-04-09,1,1499,100,1399.0,Completed
O002922,C0151,P001,2026-08-12,2,2499,200,4798.0,Completed
O002923,C0194,P004,2026-07-19,2,5499,0,10998.0,Completed
O002924,C0099,P015,2026-05-26,3,1199,500,3097.0,Completed
O002925,C0464,P014,2026-04-29,2,5999,200,11798.0,Completed
O002926,C0031,P007,2026-03-31,3,1799,300,5097.0,Completed
O002927,C0219,P004,2026-06-06,2,5499,150,10848.0,Returned
O002928,C0244,P004,2026-06-11,3,5499,50,16447.0,Completed
O002929,C0181,P015,2026-04-26,3,1199,300,3297.0,Completed
O002930,C0150,P006,2026-07-13,1,2799,500,2299.0,Completed
O002931,C0356,P001,2026-07-14,4,2499,200,9796.0,Completed
O002932,C0162,P002,2026-05-01,3,3999,300,11697.0,Completed
O002933,C0082,P012,2026-08-07,1,899,0,899.0,Returned
O002934,C0474,P013,2026-04-01,3,3499,0,10497.0,Completed
O002935,C0352,P005,2026-05-20,1,999,0,999.0,Completed
O002936,C0046,P002,2026-04-15,4,3999,300,15696.0,Completed
O002937,C0349,P001,2026-06-05,2,2499,200,4798.0,Completed
O002938,C0215,P011,2026-09-13,4,1299,0,5196.0,Completed
O002939,C0080,P011,2026-08-27,1,1299,300,999.0,Completed
O002940,C0108,P006,2026-09-12,3,2799,0,8397.0,Completed
O002941,C0001,P015,2026-05-07,1,1199,50,1149.0,Completed
O002942,C0145,P013,2026-03-24,3,3499,0,10497.0,Completed
O002943,C0200,P013,2026-06-11,1,3499,0,3499.0,Completed
O002944,C0101,P014,2026-09-05,2,5999,200,11798.0,Completed
O002945,C0291,P005,2026-03-30,4,999,200,3796.0,Completed
O002946,C0026,P014,2026-07-13,4,5999,0,23996.0,Completed
O002947,C0443,P003,2026-06-20,4,2999,0,11996.0,Completed
O002948,C0293,P011,2026-05-20,3,1299,0,3897.0,Completed
O002949,C0435,P002,2026-06-30,1,3999,0,3999.0,Completed
O002950,C0343,P010,2026-03-25,2,1599,150,3048.0,Completed
O002951,C0473,P010,2026-06-01,1,1599,0,1599.0,Completed
O002952,C0488,P001,2026-04-02,2,2499,300,4698.0,Completed
O002953,C0352,P013,2026-04-09,3,3499,0,10497.0,Completed
O002954,C0316,P010,2026-09-05,1,1599,100,1499.0,Completed
O002955,C0306,P010,2026-06-18,2,1599,200,2998.0,Completed
O002956,C0113,P015,2026-04-28,3,1199,200,3397.0,Completed
O002957,C0185,P002,2026-07-04,1,3999,0,3999.0,Returned
O002958,C0277,P010,2026-07-01,1,1599,0,1599.0,Completed
O002959,C0491,P015,2026-08-08,1,1199,0,1199.0,Completed
O002960,C0212,P008,2026-09-16,3,2299,0,6897.0,Completed
O002961,C0234,P009,2026-05-16,3,1499,50,4447.0,Completed
O002962,C0277,P014,2026-08-17,3,5999,150,17847.0,Completed
O002963,C0176,P014,2026-03-22,2,5999,0,11998.0,Completed
O002964,C0224,P007,2026-06-13,2,1799,200,3398.0,Completed
O002965,C0079,P011,2026-04-09,3,1299,0,3897.0,Completed
O002966,C0179,P006,2026-06-30,3,2799,50,8347.0,Completed
O002967,C0057,P008,2026-08-18,3,2299,50,6847.0,Completed
O002968,C0082,P011,2026-05-17,2,1299,100,2498.0,Completed
O002969,C0448,P002,2026-03-30,1,3999,0,3999.0,Completed
O002970,C0326,P015,2026-06-21,4,1199,0,4796.0,Completed
O002971,C0319,P013,2026-05-23,4,3499,150,13846.0,Completed
O002972,C0467,P015,2026-06-28,1,1199,0,1199.0,Completed
O002973,C0102,P013,2026-06-02,2,3499,0,6998.0,Completed
O002974,C0152,P015,2026-08-13,4,1199,200,4596.0,Completed
O002975,C0262,P008,2026-04-13,3,2299,50,6847.0,Completed
O002976,C0378,P010,2026-05-03,4,1599,150,6246.0,Completed
O002977,C0107,P014,2026-09-09,2,5999,300,11698.0,Completed
O002978,C0082,P013,2026-07-17,1,3499,50,3449.0,Completed
O002979,C0249,P003,2026-07-18,1,2999,150,2849.0,Cancelled
O002980,C0468,P001,2026-07-13,2,2499,0,4998.0,Completed
O002981,C0413,P006,2026-08-09,2,2799,100,5498.0,Completed
O002982,C0083,P007,2026-09-03,2,1799,0,3598.0,Completed
O002983,C0372,P011,2026-06-20,2,1299,0,2598.0,Completed
O002984,C0252,P013,2026-03-23,1,3499,500,2999.0,Completed
O002985,C0276,P002,2026-04-19,4,3999,0,15996.0,Completed
O002986,C0098,P009,2026-08-09,3,1499,200,4297.0,Completed
O002987,C0375,P010,2026-09-14,3,1599,500,4297.0,Cancelled
O002988,C0080,P012,2026-08-11,1,899,300,599.0,Completed
O002989,C0358,P001,2026-07-22,3,2499,100,7397.0,Completed
O002990,C0420,P012,2026-08-09,2,899,0,1798.0,Cancelled
O002991,C0301,P003,2026-07-30,4,2999,50,11946.0,Completed
O002992,C0497,P015,2026-09-06,3,1199,0,3597.0,Completed
O002993,C0245,P003,2026-05-02,2,2999,500,5498.0,Completed
O002994,C0081,P009,2026-08-06,2,1499,150,2848.0,Completed
O002995,C0484,P014,2026-09-07,2,5999,50,11948.0,Returned
O002996,C0031,P005,2026-06-01,1,999,150,849.0,Completed
O002997,C0127,P011,2026-08-03,2,1299,50,2548.0,Completed
O002998,C0036,P007,2026-09-17,3,1799,100,5297.0,Completed
O002999,C0066,P012,2026-03-31,1,899,50,849.0,Completed
O003000,C0027,P005,2026-04-24,2,999,100,1898.0,Completed
O003001,C0212,P008,2026-09-16,3,2299,50,6847.0,Completed
O003002,C0113,P006,2026-04-24,2,2799,0,5598.0,Completed
O003003,C0200,P006,2026-05-25,1,2799,300,2499.0,Completed
O003004,C0002,P011,2026-08-21,1,1299,200,1099.0,Completed
O003005,C0434,P008,2026-06-21,4,2299,500,8696.0,Completed
O003006,C0290,P002,2026-04-09,2,3999,50,7948.0,Completed
O003007,C0327,P003,2026-09-12,1,2999,300,2699.0,Completed
O003008,C0348,P012,2026-06-06,1,899,500,399.0,Completed
O003009,C0301,P001,2026-04-21,2,2499,100,4898.0,Returned
O003010,C0019,P005,2026-04-08,2,999,150,1848.0,Completed
O003011,C0188,P003,2026-05-12,2,2999,0,5998.0,Returned
O003012,C0202,P008,2026-06-23,1,2299,0,2299.0,Completed
O003013,C0466,P006,2026-07-17,4,2799,300,10896.0,Returned
O003014,C0461,P015,2026-05-20,1,1199,300,899.0,Completed
O003015,C0484,P003,2026-06-22,1,2999,300,2699.0,Completed
O003016,C0141,P010,2026-06-06,3,1599,150,4647.0,Completed
O003017,C0214,P007,2026-09-13,4,1799,100,7096.0,Completed
O003018,C0395,P004,2026-06-18,2,5499,300,10698.0,Completed
O003019,C0326,P010,2026-07-16,4,1599,50,6346.0,Completed
O003020,C0444,P003,2026-07-11,4,2999,50,11946.0,Completed
O003021,C0063,P002,2026-05-26,3,3999,50,11947.0,Completed
O003022,C0198,P011,2026-09-05,2,1299,200,2398.0,Completed
O003023,C0148,P005,2026-09-11,2,999,0,1998.0,Completed
O003024,C0245,P011,2026-08-21,1,1299,500,799.0,Returned
O003025,C0307,P002,2026-09-01,4,3999,50,15946.0,Completed
O003026,C0145,P015,2026-05-28,1,1199,300,899.0,Completed
O003027,C0270,P006,2026-06-02,2,2799,50,5548.0,Returned
O003028,C0494,P003,2026-06-23,3,2999,0,8997.0,Completed
O003029,C0106,P004,2026-03-30,3,5499,100,16397.0,Completed
O003030,C0111,P002,2026-09-09,1,3999,200,3799.0,Completed
O003031,C0195,P001,2026-06-24,3,2499,150,7347.0,Completed
O003032,C0398,P012,2026-07-27,4,899,150,3446.0,Completed
O003033,C0223,P007,2026-05-12,3,1799,200,5197.0,Completed
O003034,C0111,P007,2026-05-30,3,1799,500,4897.0,Completed
O003035,C0484,P012,2026-07-10,4,899,0,3596.0,Completed
O003036,C0127,P003,2026-06-17,1,2999,50,2949.0,Completed
O003037,C0015,P009,2026-08-27,1,1499,200,1299.0,Completed
O003038,C0142,P009,2026-05-08,1,1499,200,1299.0,Completed
O003039,C0295,P003,2026-08-16,3,2999,200,8797.0,Completed
O003040,C0140,P014,2026-04-19,4,5999,50,23946.0,Completed
O003041,C0111,P001,2026-04-25,4,2499,150,9846.0,Completed
O003042,C0398,P012,2026-05-07,1,899,150,749.0,Completed
O003043,C0486,P014,2026-09-08,3,5999,0,17997.0,Returned
O003044,C0326,P009,2026-05-01,2,1499,100,2898.0,Returned
O003045,C0427,P002,2026-06-09,3,3999,200,11797.0,Completed
O003046,C0421,P001,2026-05-17,4,2499,300,9696.0,Completed
O003047,C0224,P004,2026-03-29,1,5499,0,5499.0,Completed
O003048,C0348,P012,2026-08-04,1,899,500,399.0,Completed
O003049,C0480,P003,2026-04-11,2,2999,0,5998.0,Completed
O003050,C0265,P008,2026-06-11,1,2299,150,2149.0,Completed
O003051,C0171,P014,2026-07-10,3,5999,50,17947.0,Completed
O003052,C0244,P013,2026-05-29,4,3499,150,13846.0,Completed
O003053,C0326,P015,2026-04-19,4,1199,0,4796.0,Completed
O003054,C0325,P003,2026-06-17,1,2999,300,2699.0,Completed
O003055,C0429,P003,2026-07-18,2,2999,500,5498.0,Completed
O003056,C0281,P007,2026-07-04,4,1799,200,6996.0,Completed
O003057,C0231,P001,2026-04-06,1,2499,150,2349.0,Completed
O003058,C0027,P015,2026-07-12,3,1199,50,3547.0,Returned
O003059,C0034,P001,2026-09-04,3,2499,200,7297.0,Completed
O003060,C0027,P001,2026-07-23,1,2499,50,2449.0,Completed
O003061,C0081,P012,2026-06-09,2,899,0,1798.0,Completed
O003062,C0225,P011,2026-07-08,2,1299,0,2598.0,Completed
O003063,C0139,P004,2026-07-01,1,5499,100,5399.0,Completed
O003064,C0316,P012,2026-05-03,1,899,500,399.0,Completed
O003065,C0089,P002,2026-08-28,2,3999,300,7698.0,Completed
O003066,C0359,P003,2026-03-28,4,2999,50,11946.0,Completed
O003067,C0082,P010,2026-06-18,4,1599,100,6296.0,Completed
O003068,C0176,P010,2026-05-21,3,1599,100,4697.0,Completed
O003069,C0073,P011,2026-09-17,4,1299,100,5096.0,Completed
O003070,C0469,P009,2026-06-03,2,1499,0,2998.0,Completed
O003071,C0234,P012,2026-05-18,2,899,200,1598.0,Completed
O003072,C0206,P007,2026-03-30,1,1799,200,1599.0,Completed
O003073,C0050,P015,2026-04-02,1,1199,500,699.0,Completed
O003074,C0186,P010,2026-07-29,4,1599,0,6396.0,Completed
O003075,C0436,P014,2026-03-31,2,5999,300,11698.0,Completed
O003076,C0237,P002,2026-04-16,2,3999,300,7698.0,Completed
O003077,C0443,P014,2026-09-18,2,5999,50,11948.0,Completed
O003078,C0451,P008,2026-08-05,4,2299,150,9046.0,Completed
O003079,C0398,P007,2026-06-13,4,1799,100,7096.0,Completed
O003080,C0118,P003,2026-05-16,2,2999,100,5898.0,Cancelled
O003081,C0074,P003,2026-08-31,2,2999,0,5998.0,Completed
O003082,C0301,P005,2026-06-18,3,999,50,2947.0,Completed
O003083,C0337,P014,2026-05-06,2,5999,50,11948.0,Completed
O003084,C0163,P007,2026-05-07,1,1799,300,1499.0,Completed
O003085,C0307,P006,2026-09-05,2,2799,200,5398.0,Completed
O003086,C0186,P004,2026-04-08,4,5499,100,21896.0,Completed
O003087,C0062,P009,2026-07-01,1,1499,150,1349.0,Completed
O003088,C0237,P005,2026-03-23,1,999,100,899.0,Completed
O003089,C0146,P004,2026-09-05,3,5499,0,16497.0,Completed
O003090,C0073,P001,2026-06-28,1,2499,100,2399.0,Completed
O003091,C0331,P001,2026-05-19,3,2499,300,7197.0,Completed
O003092,C0369,P008,2026-04-07,3,2299,300,6597.0,Completed
O003093,C0125,P013,2026-06-22,4,3499,0,13996.0,Completed
O003094,C0277,P002,2026-06-24,2,3999,0,7998.0,Completed
O003095,C0369,P005,2026-08-13,1,999,0,999.0,Completed
O003096,C0338,P006,2026-05-30,3,2799,300,8097.0,Completed
